CustomerID,Recency,Frequency,Monetary,R,F,M,RMF,customer_type
16776.0,61,71,371.54,3,2,3,8,Gold
16777.0,81,48,222.62,3,2,4,9,Silver
16778.0,75,16,245.94,3,4,4,11,Bronze
16779.0,3,331,10611.720000000001,1,1,1,3,Platinum
16780.0,101,59,422.24,3,2,3,8,Gold
16781.0,373,17,311.25,4,4,3,11,Bronze
16782.0,11,183,2267.95,1,1,1,3,Platinum
16784.0,20,3,107.6,2,4,4,10,Silver
16788.0,124,148,594.3899999999999,3,1,3,7,Gold
16789.0,9,5,80.8,1,4,4,9,Silver
16790.0,4,93,1545.6200000000001,1,2,2,5,Platinum
16791.0,30,314,1705.7799999999997,2,1,1,4,Platinum
16792.0,283,12,110.38000000000001,4,4,4,12,Bronze
16793.0,58,16,243.84,3,4,4,11,Bronze
16794.0,2,278,1196.5,1,1,2,4,Platinum
16795.0,366,66,414.87999999999994,4,2,3,9,Silver
16796.0,90,18,305.61999999999995,3,3,4,10,Silver
16800.0,12,156,1162.65,1,1,2,4,Platinum
16801.0,164,75,1594.23,4,2,2,8,Gold
16803.0,66,24,332.3,3,3,3,9,Silver
16804.0,24,60,536.99,2,2,3,7,Gold
16805.0,174,98,460.5899999999999,4,2,3,9,Silver
16806.0,104,93,762.1600000000001,3,2,2,7,Gold
16807.0,143,67,1121.59,4,2,2,8,Gold
16808.0,100,23,288.42,3,3,4,10,Silver
16809.0,24,149,914.69,2,1,2,5,Platinum
16810.0,193,15,309.53999999999996,4,4,3,11,Bronze
16811.0,5,28,547.0699999999999,1,3,3,7,Gold
16812.0,361,15,479.3500000000001,4,4,3,11,Bronze
16813.0,9,426,1652.18,1,1,2,4,Platinum
16814.0,15,319,6416.700000000001,1,1,1,3,Platinum
16816.0,104,28,417.06000000000006,3,3,3,9,Silver
16817.0,3,86,1604.75,1,2,2,5,Platinum
16818.0,11,188,3349.57,1,1,1,3,Platinum
16820.0,96,26,497.61,3,3,3,9,Silver
16823.0,228,38,358.37999999999994,4,3,3,10,Silver
16824.0,16,26,460.64,1,3,3,7,Gold
16825.0,39,28,775.1800000000001,2,3,2,7,Gold
16826.0,52,22,341.70000000000005,3,3,3,9,Silver
16828.0,94,8,128.5,3,4,4,11,Bronze
16829.0,157,11,197.22,4,4,4,12,Bronze
16830.0,39,23,325.90999999999997,2,3,3,8,Gold
16832.0,185,12,199.15,4,4,4,12,Bronze
16833.0,2,47,1106.53,1,2,2,5,Platinum
16834.0,228,24,413.46000000000004,4,3,3,10,Silver
16835.0,129,10,180.85000000000002,3,4,4,11,Bronze
16836.0,40,11,251.87,2,4,4,10,Silver
16837.0,32,165,3170.9799999999996,2,1,1,4,Platinum
16838.0,198,25,588.85,4,3,3,10,Silver
16839.0,9,266,16594.35,1,1,1,3,Platinum
16841.0,37,116,1869.82,2,1,1,4,Platinum
16842.0,101,63,1264.19,3,2,2,7,Gold
16843.0,43,378,10196.570000000002,2,1,1,4,Platinum
16846.0,51,11,214.32000000000002,2,4,4,10,Silver
16847.0,44,12,193.44,2,4,4,10,Silver
16848.0,53,14,281.42,3,4,4,11,Bronze
16849.0,187,8,124.57,4,4,4,12,Bronze
16850.0,334,19,332.41,4,3,3,10,Silver
16851.0,5,20,342.45000000000005,1,3,3,7,Gold
16852.0,11,9,144.91,1,4,4,9,Silver
16855.0,24,19,328.40000000000003,2,3,3,8,Gold
16856.0,15,2,35.400000000000006,1,4,4,9,Silver
16858.0,369,10,375.69000000000005,4,4,3,11,Bronze
16859.0,145,52,747.8100000000001,4,2,2,8,Gold
16861.0,60,6,173.76,3,4,4,11,Bronze
16863.0,32,26,502.8,2,3,3,8,Gold
16866.0,141,11,207.73999999999998,3,4,4,11,Bronze
16869.0,23,127,817.1200000000001,2,1,2,5,Platinum
16871.0,23,137,2812.34,2,1,1,4,Platinum
16872.0,78,7,680.02,3,4,2,9,Silver
16873.0,5,279,7123.620000000001,1,1,1,3,Platinum
16875.0,68,112,2095.53,3,1,1,5,Platinum
16877.0,13,156,846.62,1,1,2,4,Platinum
16878.0,85,3,13.3,3,4,4,11,Bronze
16880.0,31,174,1491.43,2,1,2,5,Platinum
16881.0,67,1,432.0,3,4,3,10,Silver
16882.0,67,39,705.12,3,3,2,8,Gold
16883.0,188,37,272.47999999999996,4,3,4,11,Bronze
16884.0,38,26,429.84000000000003,2,3,3,8,Gold
16885.0,16,96,450.4100000000001,1,2,3,6,Gold
16887.0,36,36,192.33,2,3,4,9,Silver
16889.0,195,135,1578.67,4,1,2,7,Gold
16891.0,2,186,742.4300000000001,1,1,2,4,Platinum
16892.0,2,97,518.19,1,2,3,6,Gold
16893.0,367,45,145.93,4,2,4,10,Silver
16895.0,65,62,202.26999999999998,3,2,4,9,Silver
16897.0,300,37,289.78,4,3,4,11,Bronze
16898.0,27,157,501.03,2,1,3,6,Gold
16899.0,8,123,1271.06,1,1,2,4,Platinum
16900.0,17,79,887.11,1,2,2,5,Platinum
16902.0,117,44,1706.88,3,2,1,6,Gold
16903.0,30,56,363.2,2,2,3,7,Gold
16904.0,5,665,3653.7500000000005,1,1,1,3,Platinum
16905.0,6,199,3037.6,1,1,1,3,Platinum
16906.0,82,86,559.5900000000003,3,2,3,8,Gold
16907.0,30,140,928.76,2,1,2,5,Platinum
16909.0,73,18,379.14,3,3,3,9,Silver
16910.0,5,545,1508.9599999999998,1,1,2,4,Platinum
16912.0,29,100,2555.5800000000004,2,1,1,4,Platinum
16913.0,291,8,113.44,4,4,4,12,Bronze
16914.0,37,30,183.75999999999996,2,3,4,9,Silver
16915.0,10,57,621.6800000000001,1,2,3,6,Gold
16916.0,24,136,562.41,2,1,3,6,Gold
16917.0,277,9,391.52000000000004,4,4,3,11,Bronze
16918.0,50,128,1068.8200000000002,2,1,2,5,Platinum
16919.0,157,326,2592.25,4,1,1,6,Gold
16921.0,62,55,154.18,3,2,4,9,Silver
16923.0,13,626,7069.08,1,1,1,3,Platinum
16924.0,22,81,829.8900000000001,2,2,2,6,Gold
16926.0,372,14,230.25000000000003,4,4,4,12,Bronze
16927.0,116,6,543.0500000000001,3,4,3,10,Silver
16928.0,81,204,2814.7,3,1,1,5,Platinum
16929.0,4,77,1295.3899999999999,1,2,2,5,Platinum
16930.0,27,53,378.89,2,2,3,7,Gold
16931.0,6,886,4554.870000000001,1,1,1,3,Platinum
16932.0,54,48,150.23,3,2,4,9,Silver
16933.0,2,44,563.23,1,2,3,6,Gold
16934.0,55,61,931.0300000000002,3,2,2,7,Gold
16936.0,26,56,261.90000000000003,2,2,4,8,Gold
16938.0,9,235,2711.6800000000003,1,1,1,3,Platinum
16940.0,53,305,3049.88,3,1,1,5,Platinum
16942.0,13,277,1904.99,1,1,1,3,Platinum
16943.0,212,33,816.7299999999999,4,3,2,9,Silver
16945.0,22,249,4345.5,2,1,1,4,Platinum
16947.0,236,21,406.48,4,3,3,10,Silver
16948.0,139,19,435.02000000000004,3,3,3,9,Silver
16949.0,4,60,1286.2700000000002,1,2,2,5,Platinum
16950.0,57,42,1178.56,3,2,2,7,Gold
16951.0,135,86,1277.7500000000002,3,2,2,7,Gold
16952.0,110,16,167.60999999999999,3,4,4,11,Bronze
16953.0,31,1,20.8,2,4,4,10,Silver
16954.0,1,54,2085.08,1,2,1,4,Platinum
16955.0,185,25,518.67,4,3,3,10,Silver
16956.0,18,16,308.74,1,4,3,8,Gold
16957.0,240,16,416.64,4,4,3,11,Bronze
16959.0,88,7,117.35000000000001,3,4,4,11,Bronze
16960.0,39,101,507.05,2,1,3,6,Gold
16961.0,117,14,234.17000000000002,3,4,4,11,Bronze
16963.0,188,7,110.55000000000001,4,4,4,12,Bronze
16965.0,227,26,201.18999999999994,4,3,4,11,Bronze
16966.0,9,28,2154.9700000000003,1,3,1,5,Platinum
16967.0,190,21,319.02,4,3,3,10,Silver
16968.0,5,31,439.43,1,3,3,7,Gold
16969.0,40,42,650.4100000000001,2,2,3,7,Gold
16971.0,39,41,357.21,2,3,3,8,Gold
16976.0,268,2,251.51999999999998,4,4,4,12,Bronze
16978.0,78,39,344.3299999999999,3,3,3,9,Silver
16979.0,4,89,1852.0,1,2,1,4,Platinum
16980.0,256,81,1028.46,4,2,2,8,Gold
16982.0,61,22,384.06,3,3,3,9,Silver
16983.0,13,143,1905.8700000000001,1,1,1,3,Platinum
16984.0,89,400,4459.52,3,1,1,5,Platinum
16985.0,18,120,5464.119999999999,1,1,1,3,Platinum
16986.0,30,3,1873.2,2,4,1,7,Gold
16987.0,4,128,1616.8000000000002,1,1,2,4,Platinum
16988.0,6,7,126.12,1,4,4,9,Silver
16989.0,8,12,1133.25,1,4,2,7,Gold
16990.0,219,1,179.0,4,4,4,12,Bronze
16992.0,11,93,1614.3099999999997,1,2,2,5,Platinum
16996.0,31,37,1456.9600000000003,2,3,2,7,Gold
16997.0,289,12,702.0,4,4,2,10,Silver
16998.0,150,4,295.0,4,4,4,12,Bronze
16999.0,24,23,484.82,2,3,3,8,Gold
17001.0,1,169,3989.5699999999997,1,1,1,3,Platinum
17002.0,86,49,1493.7300000000002,3,2,2,7,Gold
17004.0,47,43,1312.14,2,2,2,6,Gold
17006.0,5,44,781.78,1,2,2,5,Platinum
17007.0,51,52,889.9299999999998,2,2,2,6,Gold
17010.0,19,11,195.36,2,4,4,10,Silver
17011.0,31,15,270.9,2,4,4,10,Silver
17014.0,9,72,583.4300000000001,1,2,3,6,Gold
17015.0,29,214,1838.6100000000001,2,1,1,4,Platinum
17017.0,3,252,8694.26,1,1,1,3,Platinum
17018.0,41,16,920.1,2,4,2,8,Gold
17019.0,12,228,1258.08,1,1,2,4,Platinum
17022.0,32,7,71.0,2,4,4,10,Silver
17024.0,46,3,95.85,2,4,4,10,Silver
17025.0,61,9,357.77,3,4,3,10,Silver
17026.0,186,4,154.82999999999998,4,4,4,12,Bronze
17027.0,79,148,877.56,3,1,2,6,Gold
17029.0,111,2,716.0,3,4,2,9,Silver
17030.0,64,11,146.87000000000003,3,4,4,11,Bronze
17031.0,12,22,380.35,1,3,3,7,Gold
17033.0,87,28,1030.14,3,3,2,8,Gold
17034.0,17,30,745.5200000000001,1,3,2,6,Gold
17035.0,246,28,433.53,4,3,3,10,Silver
17037.0,88,75,1267.32,3,2,2,7,Gold
17038.0,31,22,112.40000000000002,2,3,4,9,Silver
17040.0,138,15,449.72999999999996,3,4,3,10,Silver
17041.0,27,69,1071.49,2,2,2,6,Gold
17042.0,3,97,1036.5800000000002,1,2,2,5,Platinum
17043.0,33,102,1735.18,2,1,1,4,Platinum
17044.0,26,6,948.48,2,4,2,8,Gold
17045.0,114,22,339.43999999999994,3,3,3,9,Silver
17046.0,158,22,642.0199999999999,4,3,3,10,Silver
17047.0,86,65,1100.8999999999999,3,2,2,7,Gold
17048.0,118,43,925.35,3,2,2,7,Gold
17049.0,3,317,5655.030000000001,1,1,1,3,Platinum
17050.0,97,308,3185.64,3,1,1,5,Platinum
17051.0,195,42,240.89,4,2,4,10,Silver
17052.0,29,83,399.0899999999999,2,2,3,7,Gold
17053.0,131,13,498.47999999999996,3,4,3,10,Silver
17054.0,29,83,1356.3300000000002,2,2,2,6,Gold
17058.0,82,62,1179.8899999999999,3,2,2,7,Gold
17059.0,30,514,3080.39,2,1,1,4,Platinum
17060.0,267,5,234.24,4,4,4,12,Bronze
17061.0,74,99,5232.23,3,1,1,5,Platinum
17062.0,314,69,533.3299999999999,4,2,3,9,Silver
17063.0,22,78,1461.14,2,2,2,6,Gold
17064.0,59,61,855.4499999999999,3,2,2,7,Gold
17068.0,13,296,4552.139999999999,1,1,1,3,Platinum
17069.0,29,143,2709.7,2,1,1,4,Platinum
17070.0,115,62,304.23999999999995,3,2,4,9,Silver
17071.0,29,140,2429.03,2,1,1,4,Platinum
17073.0,18,174,1446.0900000000001,1,1,2,4,Platinum
17075.0,18,77,834.1199999999999,1,2,2,5,Platinum
17076.0,37,25,841.0799999999999,2,3,2,7,Gold
17078.0,37,28,378.20000000000005,2,3,3,8,Gold
17079.0,79,2,118.80000000000001,3,4,4,11,Bronze
17080.0,23,8,287.62,2,4,4,10,Silver
17081.0,26,63,288.91,2,2,4,8,Gold
17082.0,34,81,2003.85,2,2,1,5,Platinum
17083.0,110,52,1405.78,3,2,2,7,Gold
17084.0,36,149,2747.99,2,1,1,4,Platinum
17085.0,124,186,1562.4,3,1,2,6,Gold
17086.0,8,96,2050.08,1,2,1,4,Platinum
17088.0,29,115,1991.0100000000002,2,1,1,4,Platinum
17090.0,5,61,1974.6500000000003,1,2,1,4,Platinum
17091.0,3,195,3827.7600000000007,1,1,1,3,Platinum
17092.0,51,124,1774.0300000000002,2,1,1,4,Platinum
17094.0,323,14,301.99999999999994,4,4,4,12,Bronze
17095.0,23,74,1324.1599999999999,2,2,2,6,Gold
17096.0,16,48,1022.1299999999999,1,2,2,5,Platinum
17097.0,3,211,954.42,1,1,2,4,Platinum
17100.0,19,65,971.74,2,2,2,6,Gold
17101.0,11,42,1621.73,1,2,2,5,Platinum
17102.0,262,1,25.5,4,4,4,12,Bronze
17105.0,160,90,665.7799999999999,4,2,3,9,Silver
17107.0,34,416,10797.48,2,1,1,4,Platinum
17109.0,30,116,881.29,2,1,2,5,Platinum
17110.0,166,12,163.3,4,4,4,12,Bronze
17111.0,48,29,231.60999999999999,2,3,4,9,Silver
17114.0,6,123,801.12,1,1,2,4,Platinum
17115.0,9,39,837.4999999999997,1,3,2,6,Gold
17117.0,289,9,116.19999999999999,4,4,4,12,Bronze
17118.0,318,10,157.02,4,4,4,12,Bronze
17119.0,4,35,606.91,1,3,3,7,Gold
17120.0,234,18,307.46000000000004,4,3,3,10,Silver
17122.0,120,7,138.32,3,4,4,11,Bronze
17123.0,162,9,345.29999999999995,4,4,3,11,Bronze
17124.0,186,31,294.24,4,3,4,11,Bronze
17125.0,51,35,230.5,2,3,4,9,Silver
17126.0,153,248,989.45,4,1,2,7,Gold
17128.0,335,14,157.08999999999997,4,4,4,12,Bronze
17131.0,6,134,2463.17,1,1,1,3,Platinum
17133.0,16,27,4892.240000000001,1,3,1,5,Platinum
17134.0,107,23,413.2,3,3,3,9,Silver
17135.0,17,52,1139.73,1,2,2,5,Platinum
17138.0,276,24,380.5,4,3,3,10,Silver
17139.0,16,477,10650.77,1,1,1,3,Platinum
17140.0,248,18,454.12,4,3,3,10,Silver
17142.0,240,15,578.9999999999999,4,4,3,11,Bronze
17144.0,2,48,984.5699999999999,1,2,2,5,Platinum
17146.0,106,35,749.78,3,3,2,8,Gold
17147.0,23,81,1714.59,2,2,1,5,Platinum
17148.0,52,9,124.88,3,4,4,11,Bronze
17152.0,195,14,1689.5,4,4,1,9,Silver
17153.0,25,14,213.77999999999997,2,4,4,10,Silver
17154.0,76,23,329.34,3,3,3,9,Silver
17155.0,18,20,251.69999999999993,1,3,4,8,Gold
17157.0,8,13,319.0,1,4,3,8,Gold
17158.0,33,67,1266.97,2,2,2,6,Gold
17159.0,22,101,1538.88,2,1,2,5,Platinum
17160.0,32,229,3518.0299999999997,2,1,1,4,Platinum
17162.0,29,104,1715.46,2,1,1,4,Platinum
17163.0,22,5,293.1,2,4,4,10,Silver
17164.0,33,144,2467.35,2,1,1,4,Platinum
17165.0,285,10,158.68,4,4,4,12,Bronze
17166.0,39,12,206.33999999999997,2,4,4,10,Silver
17169.0,58,54,835.7800000000002,3,2,2,7,Gold
17171.0,290,16,224.91,4,4,4,12,Bronze
17172.0,79,15,317.76,3,4,3,10,Silver
17173.0,6,86,3766.5999999999995,1,2,1,4,Platinum
17174.0,218,4,59.9,4,4,4,12,Bronze
17175.0,45,63,1443.69,2,2,2,6,Gold
17176.0,202,15,306.13,4,4,4,12,Bronze
17179.0,179,80,711.79,4,2,2,8,Gold
17180.0,57,125,783.9700000000003,3,1,2,6,Gold
17181.0,58,23,239.91999999999996,3,3,4,10,Silver
17183.0,8,73,3347.31,1,2,1,4,Platinum
17186.0,47,2,144.0,2,4,4,10,Silver
17187.0,227,10,203.95,4,4,4,12,Bronze
17188.0,12,84,2474.23,1,2,1,4,Platinum
17189.0,107,60,383.75000000000006,3,2,3,8,Gold
17190.0,59,19,444.74,3,3,3,9,Silver
17191.0,29,236,2093.68,2,1,1,4,Platinum
17193.0,36,32,1699.3000000000002,2,3,1,6,Gold
17194.0,274,29,262.62,4,3,4,11,Bronze
17197.0,30,29,1013.01,2,3,2,7,Gold
17198.0,24,96,692.2199999999999,2,2,2,6,Gold
17201.0,54,38,289.78000000000003,3,3,4,10,Silver
17203.0,36,148,3560.08,2,1,1,4,Platinum
17204.0,176,57,1564.56,4,2,2,8,Gold
17205.0,54,13,384.08,3,4,3,10,Silver
17206.0,54,7,204.24,3,4,4,11,Bronze
17211.0,27,211,2317.2200000000003,2,1,1,4,Platinum
17212.0,254,4,226.85,4,4,4,12,Bronze
17213.0,41,157,2781.2300000000005,2,1,1,4,Platinum
17214.0,61,101,1059.12,3,1,2,6,Gold
17217.0,235,9,113.49999999999999,4,4,4,12,Bronze
17218.0,5,271,1951.97,1,1,1,3,Platinum
17219.0,32,25,114.23,2,3,4,9,Silver
17220.0,25,467,3187.5499999999997,2,1,1,4,Platinum
17221.0,8,62,334.48,1,2,3,6,Gold
17222.0,66,27,328.65,3,3,3,9,Silver
17223.0,311,48,416.89,4,2,3,9,Silver
17226.0,309,21,393.48999999999995,4,3,3,10,Silver
17227.0,19,47,939.3199999999999,2,2,2,6,Gold
17228.0,16,208,1906.09,1,1,1,3,Platinum
17229.0,97,47,318.76000000000005,3,2,3,8,Gold
17230.0,265,69,3638.41,4,2,1,7,Gold
17231.0,13,531,3124.72,1,1,1,3,Platinum
17232.0,3,35,417.77,1,3,3,7,Gold
17233.0,36,25,190.88,2,3,4,9,Silver
17234.0,183,14,149.89,4,4,4,12,Bronze
17235.0,26,29,550.0600000000002,2,3,3,8,Gold
17236.0,13,105,916.1300000000001,1,1,2,4,Platinum
17237.0,12,19,314.69,1,3,3,7,Gold
17238.0,3,555,3719.1000000000004,1,1,1,3,Platinum
17239.0,313,15,382.50000000000006,4,4,3,11,Bronze
17242.0,109,40,1135.04,3,3,2,8,Gold
17243.0,2,387,8540.05,1,1,1,3,Platinum
17244.0,54,31,954.9,3,3,2,8,Gold
17245.0,205,9,171.45,4,4,4,12,Bronze
17247.0,16,54,280.09000000000003,1,2,4,7,Gold
17248.0,121,69,318.65000000000003,3,2,3,8,Gold
17250.0,4,56,381.97,1,2,3,6,Gold
17251.0,363,37,269.83000000000004,4,3,4,11,Bronze
17252.0,117,86,348.90999999999997,3,2,3,8,Gold
17253.0,19,18,178.26,2,3,4,9,Silver
17254.0,5,111,271.19,1,1,4,6,Gold
17255.0,41,74,291.47999999999996,2,2,4,8,Gold
17256.0,108,16,240.0,3,4,4,11,Bronze
17259.0,149,116,581.2299999999999,4,1,3,8,Gold
17262.0,53,12,1253.3600000000001,3,4,2,9,Silver
17263.0,209,23,63.440000000000005,4,3,4,11,Bronze
17265.0,139,122,550.0100000000001,3,1,3,7,Gold
17266.0,3,73,296.58,1,2,4,7,Gold
17267.0,128,37,317.2,3,3,3,9,Silver
17268.0,108,6,763.64,3,4,2,9,Silver
17272.0,43,114,2148.6300000000006,2,1,1,4,Platinum
17274.0,36,25,107.82,2,3,4,9,Silver
17277.0,228,69,1065.3500000000001,4,2,2,8,Gold
17278.0,242,15,246.04000000000002,4,4,4,12,Bronze
17279.0,58,9,187.82999999999998,3,4,4,11,Bronze
17282.0,131,89,1685.46,3,2,1,6,Gold
17284.0,61,291,1647.48,3,1,2,6,Gold
17286.0,22,44,151.37,2,2,4,8,Gold
17287.0,27,122,1049.0600000000002,2,1,2,5,Platinum
17288.0,10,140,1417.63,1,1,2,4,Platinum
17289.0,32,104,931.02,2,1,2,5,Platinum
17290.0,4,96,513.01,1,2,3,6,Gold
17291.0,309,1,550.8000000000001,4,4,3,11,Bronze
17293.0,9,132,1854.06,1,1,1,3,Platinum
17295.0,29,68,547.0,2,2,3,7,Gold
17297.0,18,49,128.18,1,2,4,7,Gold
17298.0,102,30,498.42,3,3,3,9,Silver
17299.0,12,55,656.61,1,2,3,6,Gold
17301.0,22,59,163.24,2,2,4,8,Gold
17302.0,15,79,1135.63,1,2,2,5,Platinum
17303.0,362,53,250.03999999999996,4,2,4,10,Silver
17306.0,11,66,8631.310000000001,1,2,1,4,Platinum
17309.0,96,12,82.75,3,4,4,11,Bronze
17311.0,79,55,1384.85,3,2,2,7,Gold
17312.0,139,14,644.3,3,4,3,10,Silver
17313.0,32,24,2328.84,2,3,1,6,Gold
17314.0,25,131,2527.92,2,1,1,4,Platinum
17315.0,2,471,6281.23,1,1,1,3,Platinum
17317.0,47,9,2600.34,2,4,1,7,Gold
17320.0,101,73,1200.6200000000001,3,2,2,7,Gold
17321.0,9,99,657.16,1,1,3,5,Platinum
17323.0,16,195,906.52,1,1,2,4,Platinum
17324.0,18,49,986.4799999999999,1,2,2,5,Platinum
17325.0,281,6,96.8,4,4,4,12,Bronze
17329.0,15,33,523.11,1,3,3,7,Gold
17330.0,23,6,363.9,2,4,3,9,Silver
17331.0,124,1,175.2,3,4,4,11,Bronze
17333.0,86,28,494.25,3,3,3,9,Silver
17334.0,303,11,307.02000000000004,4,4,3,11,Bronze
17337.0,152,521,1981.06,4,1,1,6,Gold
17338.0,18,721,6493.54,1,1,1,3,Platinum
17339.0,95,9,243.36,3,4,4,11,Bronze
17340.0,30,407,12353.29,2,1,1,4,Platinum
17341.0,157,157,682.29,4,1,2,7,Gold
17343.0,356,17,193.64,4,4,4,12,Bronze
17344.0,47,31,157.61999999999998,2,3,4,9,Silver
17345.0,16,83,519.69,1,2,3,6,Gold
17346.0,4,483,2622.88,1,1,1,3,Platinum
17347.0,87,1,228.96,3,4,4,11,Bronze
17348.0,15,213,1156.6,1,1,2,4,Platinum
17349.0,180,8,98.25,4,4,4,12,Bronze
17350.0,9,70,1281.3200000000004,1,2,2,5,Platinum
17351.0,37,27,587.15,2,3,3,8,Gold
17353.0,130,8,1740.0,3,4,1,8,Gold
17354.0,51,16,1393.06,2,4,2,8,Gold
17356.0,312,19,178.21999999999997,4,3,4,11,Bronze
17357.0,25,44,384.39,2,2,3,7,Gold
17358.0,304,58,360.80999999999995,4,2,3,9,Silver
17359.0,12,15,127.85999999999999,1,4,4,9,Silver
17360.0,18,125,568.2400000000001,1,1,3,5,Platinum
17361.0,50,29,488.20000000000005,2,3,3,8,Gold
17362.0,240,35,312.22999999999996,4,3,3,10,Silver
17364.0,1,406,4462.68,1,1,1,3,Platinum
17365.0,13,465,4767.360000000001,1,1,1,3,Platinum
17367.0,239,33,167.54999999999998,4,3,4,11,Bronze
17368.0,24,107,1878.8700000000001,2,1,1,4,Platinum
17370.0,73,33,446.17999999999995,3,3,3,9,Silver
17371.0,18,86,418.40000000000003,1,2,3,6,Gold
17372.0,41,251,1337.18,2,1,2,5,Platinum
17373.0,41,57,646.9200000000001,2,2,3,7,Gold
17374.0,219,28,495.7699999999999,4,3,3,10,Silver
17375.0,200,69,400.09999999999997,4,2,3,9,Silver
17376.0,71,24,203.2,3,3,4,10,Silver
17377.0,24,404,4058.32,2,1,1,4,Platinum
17379.0,12,78,389.72,1,2,3,6,Gold
17381.0,9,109,20275.61,1,1,1,3,Platinum
17382.0,66,2,65.4,3,4,4,11,Bronze
17383.0,5,49,193.39,1,2,4,7,Gold
17384.0,20,15,336.4,2,4,3,9,Silver
17385.0,15,45,256.11,1,2,4,7,Gold
17386.0,8,28,2686.4200000000005,1,3,1,5,Platinum
17387.0,20,76,746.81,2,2,2,6,Gold
17388.0,78,15,1259.5600000000002,3,4,2,9,Silver
17389.0,1,213,31833.68,1,1,1,3,Platinum
17391.0,164,3,508.8,4,4,3,11,Bronze
17392.0,307,56,417.27,4,2,3,9,Silver
17394.0,220,4,203.86999999999995,4,4,4,12,Bronze
17396.0,40,27,7330.8,2,3,1,6,Gold
17397.0,23,89,681.41,2,2,2,6,Gold
17398.0,115,38,653.38,3,3,3,9,Silver
17400.0,127,206,2097.84,3,1,1,5,Platinum
17402.0,5,59,2633.8499999999995,1,2,1,4,Platinum
17403.0,37,32,263.92,2,3,4,9,Silver
17404.0,5,198,31906.819999999996,1,1,1,3,Platinum
17405.0,2,82,1031.41,1,2,2,5,Platinum
17406.0,334,111,2184.42,4,1,1,6,Gold
17408.0,164,2,32.65,4,4,4,12,Bronze
17409.0,185,13,771.8499999999999,4,4,2,10,Silver
17410.0,17,64,1214.72,1,2,2,5,Platinum
17411.0,13,41,778.9399999999999,1,3,2,6,Gold
17412.0,3,66,1258.0600000000002,1,2,2,5,Platinum
17414.0,44,6,778.0,2,4,2,8,Gold
17415.0,80,14,507.8399999999999,3,4,3,10,Silver
17416.0,30,269,6893.42,2,1,1,4,Platinum
17418.0,43,30,463.46,2,3,3,8,Gold
17419.0,12,206,4226.57,1,1,1,3,Platinum
17420.0,51,30,598.83,2,3,3,8,Gold
17422.0,17,117,1979.3700000000001,1,1,1,3,Platinum
17423.0,47,26,698.41,2,3,2,7,Gold
17425.0,20,43,759.1700000000001,2,2,2,6,Gold
17426.0,9,271,5037.26,1,1,1,3,Platinum
17427.0,72,2,100.8,3,4,4,11,Bronze
17428.0,1,328,17256.85,1,1,1,3,Platinum
17429.0,129,39,524.9200000000001,3,3,3,9,Silver
17430.0,33,14,265.76000000000005,2,4,4,10,Silver
17431.0,314,43,403.3,4,2,3,9,Silver
17432.0,19,48,365.76,2,2,3,7,Gold
17433.0,89,54,303.15999999999997,3,2,4,9,Silver
17434.0,3,134,2373.8199999999997,1,1,1,3,Platinum
17436.0,2,9,216.3,1,4,4,9,Silver
17438.0,254,17,388.45000000000005,4,4,3,11,Bronze
17440.0,157,5,186.42,4,4,4,12,Bronze
17442.0,37,135,2248.56,2,1,1,4,Platinum
17443.0,220,1,534.24,4,4,3,11,Bronze
17444.0,148,135,2940.04,4,1,1,6,Gold
17446.0,177,9,120.90000000000002,4,4,4,12,Bronze
17447.0,41,36,541.53,2,3,3,8,Gold
17449.0,3,276,2519.21,1,1,1,3,Platinum
17450.0,9,336,194390.78999999998,1,1,1,3,Platinum
17451.0,2,100,1721.4,1,1,1,3,Platinum
17453.0,18,19,486.71999999999997,1,3,3,7,Gold
17454.0,193,61,517.53,4,2,3,9,Silver
17455.0,204,8,131.7,4,4,4,12,Bronze
17456.0,366,17,249.86,4,4,4,12,Bronze
17457.0,127,19,1737.7,3,3,1,7,Gold
17458.0,16,54,316.49999999999994,1,2,3,6,Gold
17459.0,44,111,657.3,2,1,3,6,Gold
17460.0,95,29,622.43,3,3,3,9,Silver
17461.0,23,106,735.82,2,1,2,5,Platinum
17462.0,61,27,675.6899999999999,3,3,2,8,Gold
17463.0,17,208,1875.86,1,1,1,3,Platinum
17464.0,159,9,289.96000000000004,4,4,4,12,Bronze
17466.0,11,41,763.28,1,3,2,6,Gold
17468.0,11,5,137.0,1,4,4,9,Silver
17469.0,17,88,1870.9700000000003,1,2,1,4,Platinum
17470.0,45,78,1125.0700000000002,2,2,2,6,Gold
17472.0,192,174,697.5400000000001,4,1,2,7,Gold
17475.0,80,14,194.36999999999995,3,4,4,11,Bronze
17480.0,78,29,511.82,3,3,3,9,Silver
17481.0,4,82,1255.59,1,2,2,5,Platinum
17483.0,66,21,414.04,3,3,3,9,Silver
17486.0,262,24,396.87,4,3,3,10,Silver
17489.0,59,29,376.63999999999993,3,3,3,9,Silver
17490.0,1,76,2092.32,1,2,1,4,Platinum
17491.0,2,109,3558.8700000000003,1,1,1,3,Platinum
17492.0,249,12,374.57,4,4,3,11,Bronze
17495.0,8,27,497.56000000000006,1,3,3,7,Gold
17496.0,359,10,271.05,4,4,4,12,Bronze
17498.0,76,17,272.22,3,4,4,11,Bronze
